;chlorides;free sulfur dioxide;total sulfur dioxide;density
1998;0.055;51.0;170.0;1.0004
1999;0.055;32.0;197.0;1.0002
2000;0.04;56.0;145.0;0.9922
2001;0.038;58.0;147.0;0.9922
2002;0.047;43.0;154.0;0.9934
2003;0.053;33.0;180.0;0.9926
2004;0.043;58.0;178.0;0.9941
2005;0.043;47.0;168.0;0.9994
2006;0.055;51.0;170.0;1.0004
2007;0.038;16.0;84.0;0.9924
2008;0.043;21.0;159.0;0.9948
2009;0.034;27.0;98.0;0.9935
2010;0.035;20.0;95.0;0.9918
2011;0.043;21.0;159.0;0.9948
2012;0.064;37.0;160.0;0.9924
2013;0.046;38.0;133.0;0.9979
2014;0.026000000000000002;14.0;71.0;0.993
2015;0.027999999999999997;22.0;84.0;0.9940000000000001
2016;0.023;28.0;110.0;0.991
2017;0.026000000000000002;14.0;71.0;0.993
2018;0.049;12.0;136.0;0.9922
2019;0.046;38.0;133.0;0.9979
2020;0.05;36.0;163.0;0.9937
2021;0.051;46.0;142.0;0.9928
2022;0.04;45.0;215.0;0.9965
2023;0.051;46.0;142.0;0.9928
2024;0.168;29.0;190.0;0.9991
2025;0.16;44.0;149.0;0.9948
2026;0.179;5.0;60.0;0.9925
2027;0.046;51.0;180.0;0.9958
2028;0.037000000000000005;33.0;150.0;0.9962
2029;0.04;45.0;215.0;0.9965
2030;0.034;22.0;145.0;0.9951
2031;0.042;32.0;160.0;0.9944
2032;0.024;29.0;101.0;0.9916
2033;0.049;50.0;183.0;0.9987
2034;0.038;11.0;124.0;0.9928
2035;0.018000000000000002;18.0;72.0;0.9926
2036;0.046;20.0;155.0;0.9934
2037;0.042;32.0;160.0;0.9944
2038;0.028999999999999998;22.0;104.0;0.9949
2039;0.042;11.0;71.0;0.9926
2040;0.032;56.0;212.0;0.997
2041;0.028999999999999998;22.0;104.0;0.9949
2042;0.027999999999999997;22.0;104.0;0.9948
2043;0.03;30.0;107.0;0.992
2044;0.034;22.0;115.0;0.9964
2045;0.042;11.0;71.0;0.9926
2046;0.046;22.0;126.0;0.9982
2047;0.052000000000000005;28.0;156.0;0.9955
2048;0.05;29.0;155.0;0.9955
2049;0.031;32.0;172.0;0.9958
2050;0.034;15.0;123.0;0.9997
2051;0.042;41.0;146.0;1.0001
2052;0.042;41.0;146.0;1.0001
2053;0.026000000000000002;19.0;101.0;0.9918
2054;0.026000000000000002;19.0;101.0;0.9918
2055;0.028999999999999998;27.0;155.0;0.9931
2056;0.042;41.0;146.0;1.0001
2057;0.031;20.0;151.0;0.9926
2058;0.044000000000000004;45.0;227.0;0.9966
2059;0.04;31.0;169.0;0.9932
2060;0.04;58.0;223.0;0.9969
2061;0.036000000000000004;23.0;96.0;0.9925
2062;0.047;34.0;132.0;0.9914
2063;0.049;38.0;123.0;0.996
2064;0.042;51.0;180.0;0.9952
2065;0.05;21.0;127.0;0.9934
2066;0.051;25.0;142.0;0.9939
2067;0.051;26.0;146.0;0.9939
2068;0.028999999999999998;26.0;104.0;0.9906
2069;0.03;25.0;126.0;0.9901
2070;0.057;25.0;173.0;0.9948
2071;0.04;31.0;140.0;0.995
2072;0.043;43.0;164.0;0.9953
2073;0.045;57.0;189.0;0.9953
2074;0.042;51.0;180.0;0.9952
2075;0.049;38.0;123.0;0.996
2076;0.039;10.0;124.0;0.9948
2077;0.055;39.0;198.0;0.9951
2078;0.042;25.0;119.0;0.9931
2079;0.044000000000000004;17.0;117.0;0.9962
2080;0.039;10.0;124.0;0.9948
2081;0.046;18.0;95.0;0.9959
2082;0.036000000000000004;25.0;119.0;0.9962
2083;0.028999999999999998;14.0;111.0;0.9958
2084;0.053;47.0;150.0;0.9948
2085;0.053;47.0;150.0;0.9948
2086;0.05;17.0;101.0;0.9940000000000001
2087;0.049;48.0;153.0;0.9942
2088;0.046;29.0;130.0;0.9942
2089;0.053;47.0;150.0;0.9948
2090;0.044000000000000004;51.0;172.0;0.9964
2091;0.045;53.0;176.0;0.9958
2092;0.043;27.0;93.0;0.9932
2093;0.052000000000000005;22.0;136.0;0.9986
2094;0.052000000000000005;22.0;136.0;0.9986
2095;0.048;33.0;146.0;0.9988
2096;0.05;5.0;129.0;0.9953
2097;0.046;31.0;145.0;0.9983
2098;0.055999999999999994;72.0;163.0;1.0
2099;0.043;43.0;153.0;0.9951
2100;0.046;31.0;145.0;0.9983
2101;0.042;16.0;85.0;0.9906
2102;0.047;28.0;237.0;0.9981
2103;0.055999999999999994;35.0;128.0;0.9936
2104;0.043;43.0;153.0;0.9951
2105;0.05;5.0;129.0;0.9953
2106;0.057;40.0;234.0;1.0005
2107;0.048;46.0;141.0;0.9972
2108;0.055999999999999994;72.0;163.0;1.0
2109;0.038;59.0;186.0;0.9969
2110;0.05;44.0;138.0;1.0001
2111;0.05;44.0;138.0;1.0001
2112;0.05;44.0;138.0;1.0001
2113;0.05;20.0;93.0;0.9934
2114;0.038;59.0;186.0;0.9969
2115;0.05;44.0;138.0;1.0001
2116;0.034;19.0;68.0;0.9902
2117;0.04;26.0;117.0;0.993
2118;0.040999999999999995;18.0;126.0;0.9914
2119;0.033;14.0;122.0;0.9941
2120;0.076;47.0;154.0;0.9967
2121;0.035;36.0;109.0;0.9918
2122;0.051;59.0;173.0;0.998
2123;0.076;47.0;154.0;0.9967
2124;0.035;36.0;109.0;0.9918
2125;0.048;42.0;163.0;0.9957
2126;0.055999999999999994;23.0;174.0;0.9986
2127;0.062;50.5;344.0;0.9958
2128;0.054000000000000006;36.0;146.0;0.9948
2129;0.036000000000000004;15.0;115.0;0.9918
2130;0.04;21.0;144.0;0.9923
2131;0.055999999999999994;49.0;158.0;0.9998
2132;0.055999999999999994;49.0;158.0;0.9998
2133;0.03;22.0;162.0;0.9914
2134;0.040999999999999995;38.0;118.0;0.9939
2135;0.054000000000000006;41.0;224.0;0.9966
2136;0.057999999999999996;31.0;132.0;0.995
2137;0.054000000000000006;41.0;224.0;0.9966
2138;0.06;19.0;102.0;0.9940000000000001
2139;0.055999999999999994;12.0;105.0;0.9972
2140;0.055999999999999994;31.0;117.0;0.9998
2141;0.055999999999999994;31.0;117.0;0.9998
2142;0.047;64.0;179.0;0.9982
2143;0.037000000000000005;18.0;89.0;0.9924
2144;0.053;53.0;145.0;0.9972
2145;0.054000000000000006;49.0;165.0;0.997
2146;0.055999999999999994;26.0;105.0;0.9954
2147;0.04;20.0;142.0;0.9962
2148;0.055999999999999994;12.0;105.0;0.9972
2149;0.038;31.0;99.0;0.9921
2150;0.035;36.0;102.0;0.9905
2151;0.055999999999999994;31.0;117.0;0.9998
2152;0.052000000000000005;15.0;76.0;0.993
2153;0.054000000000000006;23.0;91.0;0.9941
2154;0.052000000000000005;34.0;187.0;0.9994
2155;0.035;33.0;181.0;0.9962
2156;0.038;9.0;76.0;0.992
2157;0.031;31.0;92.0;0.9922
2158;0.048;26.0;105.0;0.9940000000000001
2159;0.031;6.0;61.0;0.9897
2160;0.04;29.0;124.0;0.9954
2161;0.03;29.0;79.0;0.99
2162;0.087;19.0;115.0;0.9948
2163;0.031;31.0;92.0;0.9922
2164;0.027999999999999997;55.0;130.0;0.998
2165;0.069;15.0;162.0;0.9944
2166;0.069;15.0;162.0;0.9944
2167;0.053;48.5;229.0;0.9986
2168;0.053;48.5;229.0;0.9986
2169;0.053;48.5;229.0;0.9986
2170;0.053;48.5;229.0;0.9986
2171;0.053;48.5;229.0;0.9986
2172;0.042;11.0;117.0;0.996
2173;0.05;43.0;163.0;0.9999
2174;0.053;48.5;229.0;0.9986
2175;0.053;48.5;212.0;0.9986
2176;0.042;11.0;117.0;0.996
2177;0.06;23.0;126.0;0.9951
2178;0.05;43.0;163.0;0.9999
2179;0.047;33.0;106.0;0.993
2180;0.053;29.0;146.0;0.9982
2181;0.044000000000000004;30.0;114.0;0.992
2182;0.040999999999999995;37.0;146.0;0.9963
2183;0.04;38.0;141.0;0.995
2184;0.040999999999999995;29.0;109.0;0.9956
2185;0.051;24.0;94.0;0.997
2186;0.217;14.0;74.0;0.9936
2187;0.055999999999999994;13.0;137.0;0.9935
2188;0.052000000000000005;24.0;90.0;0.9963
2189;0.048;36.0;125.0;0.9967
2190;0.044000000000000004;29.0;110.0;0.9912
2191;0.037000000000000005;34.0;145.0;0.9981
2192;0.057999999999999996;31.0;153.0;0.9966
2193;0.048;36.0;125.0;0.9967
2194;0.052000000000000005;24.0;90.0;0.9963
2195;0.055999999999999994;13.0;137.0;0.9935
2196;0.037000000000000005;20.0;71.0;0.9902
2197;0.036000000000000004;26.0;101.0;0.99
2198;0.051;53.0;187.0;0.996
2199;0.049;77.0;231.0;0.9966
2200;0.069;31.0;157.0;0.9962
2201;0.051;23.0;147.0;0.9940000000000001
2202;0.051;53.0;187.0;0.996
2203;0.057999999999999996;14.0;167.0;0.9940000000000001
2204;0.059000000000000004;19.0;175.0;0.9944
2205;0.055999999999999994;35.0;178.0;0.9974
2206;0.035;16.0;132.0;0.996
2207;0.045;36.0;138.0;0.9922
2208;0.031;13.0;128.0;0.9917
2209;0.039;24.0;125.0;0.9918
2210;0.057999999999999996;53.0;150.0;0.9936
2211;0.055999999999999994;35.0;136.0;0.9938
2212;0.039;24.0;125.0;0.9918
2213;0.047;23.0;107.0;0.9939
2214;0.031;13.0;128.0;0.9917
2215;0.040999999999999995;32.0;161.0;0.9981
2216;0.051;16.0;96.0;0.9941
2217;0.051;18.0;129.0;0.9928
2218;0.040999999999999995;29.0;163.0;0.9952
2219;0.027000000000000003;36.0;134.0;0.9898
2220;0.045;40.0;120.0;0.9914
2221;0.040999999999999995;32.0;161.0;0.9981
2222;0.051;25.0;157.0;0.9957
2223;0.055999999999999994;44.0;169.0;0.998
2224;0.051;25.0;157.0;0.9957
2225;0.067;32.0;166.0;0.9986
2226;0.046;60.0;177.0;0.9983
2227;0.046;64.0;179.0;0.9982
2228;0.042;45.0;124.0;0.997
2229;0.034;42.0;150.0;0.9947
2230;0.042;45.0;124.0;0.997
2231;0.034;42.0;150.0;0.9947
2232;0.054000000000000006;16.0;89.0;0.99416
2233;0.049;10.0;164.0;0.99516
2234;0.067;20.0;90.0;0.9949600000000001
2235;0.048;10.0;147.0;0.9974
2236;0.04;48.0;184.0;0.99579
2237;0.06;37.0;162.0;0.9983
2238;0.046;39.0;151.0;0.99471
2239;0.048;10.0;147.0;0.9974
2240;0.042;41.0;180.0;0.99644
2241;0.04;48.0;184.0;0.99579
2242;0.094;49.0;169.0;0.9969899999999999
2243;0.047;52.0;171.0;0.9975799999999999
2244;0.043;35.0;228.0;0.9977
2245;0.031;28.0;141.0;0.99397
2246;0.06;37.0;162.0;0.9983
2247;0.046;39.0;151.0;0.99471
2248;0.047;16.0;100.0;0.9924299999999999
2249;0.048;45.0;186.0;0.9962
2250;0.06;46.0;235.0;1.0018200000000002
2251;0.042;34.0;101.0;0.99384
2252;0.046;51.0;174.0;0.99582
2253;0.048;45.0;186.0;0.9962
2254;0.049;47.0;172.0;0.9924
2255;0.046;35.0;133.0;0.99466
2256;0.039;24.0;128.0;0.9921200000000001
2257;0.157;34.0;132.0;0.99449
2258;0.049;57.0;205.0;0.9974799999999999
2259;0.157;34.0;132.0;0.99449
2260;0.049;57.0;205.0;0.9974799999999999
2261;0.061;20.0;134.0;0.99475
2262;0.032;11.0;61.0;0.9918899999999999
2263;0.055999999999999994;49.0;159.0;0.9982700000000001
2264;0.045;53.0;154.0;0.9975200000000001
2265;0.055999999999999994;49.0;159.0;0.9982700000000001
2266;0.027000000000000003;20.0;167.0;0.99479
2267;0.045;53.0;154.0;0.9975200000000001
2268;0.034;35.0;152.0;0.9964200000000001
2269;0.055;47.0;169.0;1.00047
2270;0.051;41.0;107.0;0.99382
2271;0.06;50.0;156.0;0.99784
2272;0.035;28.0;108.0;0.9948600000000001
2273;0.053;10.0;94.0;0.9953700000000001
2274;0.051;41.0;107.0;0.99382
2275;0.067;47.0;178.0;0.9983799999999999
2276;0.043;57.0;200.0;0.99566
2277;0.033;25.0;91.0;0.9926799999999999
2278;0.043;57.0;200.0;0.99566
2279;0.14800000000000002;45.0;149.0;0.9946799999999999
2280;0.047;20.0;77.0;0.9933
2281;0.046;18.0;66.0;0.9930700000000001
2282;0.049;67.0;210.0;0.9990700000000001
2283;0.049;67.0;210.0;0.9990700000000001
2284;0.049;67.0;210.0;0.9990700000000001
2285;0.049;67.0;210.0;0.9990700000000001
2286;0.158;47.0;144.0;0.99471
2287;0.157;49.0;145.0;0.99471
2288;0.049;67.0;210.0;0.9990700000000001
2289;0.037000000000000005;26.0;97.0;0.9914799999999999
2290;0.047;21.0;106.0;0.9938299999999999
2291;0.047;38.0;150.0;0.99365
2292;0.054000000000000006;39.0;208.0;0.99272
2293;0.037000000000000005;26.0;97.0;0.9914799999999999
2294;0.031;38.0;115.0;0.99235
2295;0.040999999999999995;62.0;150.0;0.99508
2296;0.04;47.0;168.0;0.9946
2297;0.042;66.0;202.0;0.99674
2298;0.027000000000000003;23.0;109.0;0.99018
2299;0.031;38.0;115.0;0.99235
2300;0.043;28.0;125.0;0.9908399999999999
2301;0.057999999999999996;25.0;125.0;0.99856
2302;0.055;50.0;194.0;0.9959100000000001
2303;0.051;26.0;126.0;0.9975
2304;0.06;15.0;168.0;0.9944
2305;0.04;40.0;143.0;0.9917299999999999
2306;0.049;18.0;134.0;0.9937799999999999
2307;0.053;34.0;159.0;0.99805
2308;0.045;36.0;139.0;0.99534
2309;0.035;11.0;126.0;0.9923200000000001
2310;0.053;34.0;159.0;0.99805
2311;0.036000000000000004;44.0;132.0;0.9907799999999999
2312;0.045;36.0;139.0;0.99534
2313;0.028999999999999998;15.0;80.0;0.99061
2314;0.032;42.0;127.0;0.99182
2315;0.061;49.0;144.0;0.9966
2316;0.038;34.0;116.0;0.9912
2317;0.045;51.0;153.0;0.99779
2318;0.046;58.0;164.0;0.9981399999999999
2319;0.035;39.0;84.0;0.9909600000000001
2320;0.037000000000000005;42.0;130.0;0.99379
2321;0.053;11.0;178.0;0.99426
2322;0.036000000000000004;23.0;121.0;0.9922799999999999
2323;0.040999999999999995;42.0;148.0;0.99335
2324;0.045;54.0;190.0;0.99595
2325;0.049;7.0;119.0;0.99297
2326;0.038;22.0;111.0;0.99687
2327;0.049;7.0;119.0;0.99297
2328;0.038;22.0;111.0;0.99687
2329;0.054000000000000006;29.0;175.0;0.99445
2330;0.05;25.0;209.0;0.9986
2331;0.032;31.0;161.0;0.99154
2332;0.049;38.0;209.0;0.9981
2333;0.024;64.0;106.0;0.98993
2334;0.057999999999999996;128.0;212.0;1.00241
2335;0.048;50.0;118.0;0.99716
2336;0.040999999999999995;110.0;198.0;0.9943700000000001
2337;0.067;61.0;180.0;0.9972
2338;0.051;40.0;167.0;0.99756
2339;0.040999999999999995;21.0;90.0;0.9950899999999999
2340;0.06;27.0;156.0;0.99572
2341;0.051;40.0;167.0;0.99756
2342;0.034;27.0;95.0;0.99175
2343;0.032;39.0;149.0;0.99254
2344;0.040999999999999995;21.0;90.0;0.9950899999999999
2345;0.043;41.0;211.0;0.9967600000000001
2346;0.039;58.0;179.0;0.9979
2347;0.031;24.0;98.0;0.9919399999999999
2348;0.028999999999999998;14.0;141.0;0.99077
2349;0.168;19.0;184.0;0.99782
2350;0.048;46.0;212.0;0.9994200000000001
2351;0.04;53.0;202.0;0.99708
2352;0.06;36.0;126.0;0.9935299999999999
2353;0.044000000000000004;46.0;89.0;0.99256
2354;0.046;26.0;66.0;0.9919899999999999
2355;0.024;14.0;130.0;0.9918
2356;0.051;29.0;130.0;0.99354
2357;0.027999999999999997;20.0;93.0;0.99244
2358;0.04;60.0;221.0;0.99831
2359;0.157;17.0;129.0;0.9939600000000001
2360;0.05;30.0;121.0;0.99724
2361;0.05;14.0;102.0;0.99524
2362;0.035;39.0;144.0;0.9927
2363;0.053;44.0;182.0;0.99802
2364;0.06;42.5;204.0;0.9951200000000001
2365;0.092;24.0;138.0;0.9943799999999999
2366;0.05;40.0;227.0;0.99679
2367;0.05;40.0;188.0;0.9965200000000001
2368;0.037000000000000005;70.0;169.0;0.99698
2369;0.03;29.0;144.0;0.99474
2370;0.039;25.0;107.0;0.99511
2371;0.099;47.0;202.0;0.99582
2372;0.036000000000000004;5.0;85.0;0.99125
2373;0.034;5.0;57.0;0.99256
2374;0.039;43.0;188.0;0.9911
2375;0.036000000000000004;41.0;150.0;0.9916799999999999
2376;0.039;43.0;188.0;0.9911
2377;0.05;24.0;90.0;0.99556
2378;0.063;52.5;282.0;1.00098
2379;0.084;21.0;191.0;0.99516
2380;0.085;21.0;196.0;0.99516
2381;0.042;37.0;144.0;0.99518
2382;0.028999999999999998;14.0;107.0;0.9934700000000001
2383;0.025;26.0;74.0;0.9929
2384;0.028999999999999998;14.0;107.0;0.9934700000000001
2385;0.042;56.0;160.0;0.99841
2386;0.053;24.0;189.0;0.9936200000000001
2387;0.053;24.0;186.0;0.99361
2388;0.040999999999999995;7.0;106.0;0.9914
2389;0.042;28.0;83.0;0.9911399999999999
2390;0.042;34.0;130.0;0.9925
2391;0.043;32.0;156.0;0.9945299999999999
2392;0.091;42.0;135.0;0.9938
2393;0.09300000000000001;43.0;136.0;0.9938
2394;0.055999999999999994;58.0;252.0;0.9980600000000001
2395;0.059000000000000004;28.0;199.0;0.9961
2396;0.047;25.0;218.0;1.00016
2397;0.037000000000000005;13.0;101.0;0.9916
2398;0.024;26.0;93.0;0.99116
2399;0.046;17.0;77.0;0.99319
2400;0.047;16.0;104.0;0.9951700000000001
2401;0.044000000000000004;18.0;107.0;0.9951399999999999
2402;0.038;72.0;202.0;0.99566
2403;0.034;19.0;125.0;0.99166
2404;0.046;23.0;130.0;0.99587
2405;0.044000000000000004;59.0;188.0;0.9955799999999999
2406;0.033;23.0;100.0;0.9911700000000001
2407;0.036000000000000004;23.0;109.0;0.9939899999999999
2408;0.044000000000000004;44.0;214.0;0.99741
2409;0.034;23.0;111.0;0.99405
2410;0.047;30.0;220.0;0.9962200000000001
2411;0.045;50.0;208.0;1.00051
2412;0.08;50.0;212.0;0.99803
2413;0.034;23.0;111.0;0.99405
2414;0.095;28.0;195.0;0.9977299999999999
2415;0.05;23.0;106.0;0.99397
2416;0.047;30.0;220.0;0.9962200000000001
2417;0.044000000000000004;45.0;204.0;0.99713
2418;0.032;25.0;98.0;0.99274
2419;0.07;67.0;207.0;1.00118
2420;0.031;23.0;118.0;0.9917600000000001
2421;0.045;53.0;198.0;0.9969
2422;0.096;28.0;210.0;0.99771
2423;0.036000000000000004;17.0;117.0;0.99411
2424;0.096;28.0;210.0;0.99771
2425;0.036000000000000004;17.0;117.0;0.99411
2426;0.04;32.0;172.0;0.9919399999999999
2427;0.04;70.0;230.0;0.9955799999999999
2428;0.04;32.0;172.0;0.9919399999999999
2429;0.04;70.0;230.0;0.9955799999999999
2430;0.042;61.0;195.0;0.99577
2431;0.045;50.0;177.0;0.99564
2432;0.044000000000000004;60.0;198.0;0.9957799999999999
2433;0.054000000000000006;63.0;229.0;0.9988799999999999
2434;0.045;48.0;253.0;1.00014
2435;0.034;9.0;148.0;0.99441
2436;0.055999999999999994;29.0;183.0;0.9959399999999999
2437;0.05;34.0;150.0;0.9943700000000001
2438;0.055999999999999994;29.0;183.0;0.9959399999999999
2439;0.042;36.0;130.0;0.9979
2440;0.147;49.0;159.0;0.99434
2441;0.027999999999999997;13.0;168.0;0.99203
2442;0.063;32.0;201.0;0.998
2443;0.052000000000000005;40.0;219.5;0.99316
2444;0.063;32.0;201.0;0.998
2445;0.051;40.5;210.0;0.9931399999999999
2446;0.052000000000000005;40.0;210.0;0.99316
2447;0.042;21.0;133.0;0.9961200000000001
2448;0.04;19.0;114.0;0.99295
2449;0.043;61.0;181.0;0.9939399999999999
2450;0.037000000000000005;38.0;157.0;0.9964200000000001
2451;0.037000000000000005;38.0;157.0;0.9964200000000001
2452;0.027000000000000003;35.0;136.0;0.9924799999999999
2453;0.027000000000000003;36.0;141.0;0.9926799999999999
2454;0.036000000000000004;58.0;201.0;0.99954
2455;0.031;47.0;194.0;0.99692
2456;0.037000000000000005;36.0;156.0;0.99592
2457;0.037000000000000005;36.0;156.0;0.99592
2458;0.031;47.0;194.0;0.99692
2459;0.045;31.0;147.0;0.9982200000000001
2460;0.045;31.0;147.0;0.9982200000000001
2461;0.053;11.0;71.0;0.9940200000000001
2462;0.053;12.0;72.0;0.9940399999999999
2463;0.039;37.0;184.0;0.99787
2464;0.053;35.0;124.0;0.9934700000000001
2465;0.040999999999999995;53.0;161.0;0.9983799999999999
2466;0.04;51.0;159.0;0.99839
2467;0.038;27.0;128.0;0.99375
2468;0.028999999999999998;26.0;77.0;0.99155
2469;0.049;29.0;118.0;0.9936
2470;0.055999999999999994;34.0;176.0;0.99434
2471;0.022000000000000002;23.0;174.0;0.9922
2472;0.032;12.0;97.0;0.99571
2473;0.043;20.0;142.0;0.9965799999999999
2474;0.035;17.0;83.0;0.9907600000000001
2475;0.071;19.0;117.0;0.9949600000000001
2476;0.142;52.0;148.0;0.9937
2477;0.035;17.0;83.0;0.9907600000000001
2478;0.047;58.0;215.0;0.9954200000000001
2479;0.052000000000000005;18.0;143.0;0.99825
2480;0.049;22.0;113.0;0.9928899999999999
2481;0.040999999999999995;39.5;216.5;0.9943200000000001
2482;0.047;54.0;201.0;0.99523
2483;0.047;58.0;215.0;0.9954200000000001
2484;0.05;55.0;191.0;0.9959
2485;0.045;61.0;204.0;0.9954299999999999
2486;0.079;37.0;122.0;0.9966200000000001
2487;0.034;25.0;122.0;0.9908799999999999
2488;0.034;25.0;122.0;0.9908799999999999
2489;0.07400000000000001;32.0;174.0;0.9992200000000001
2490;0.036000000000000004;11.0;110.0;0.9966
2491;0.075;49.0;201.0;0.99466
2492;0.07400000000000001;32.0;174.0;0.9992200000000001
2493;0.054000000000000006;20.0;139.0;0.99836
2494;0.054000000000000006;20.0;139.0;0.99836
2495;0.043;45.0;155.0;0.9923799999999999
2496;0.031;13.0;96.0;0.99645
2497;0.046;32.0;133.0;1.0
2498;0.046;32.0;133.0;1.0
2499;0.039;37.0;175.0;0.9937600000000001
2500;0.046;32.0;133.0;1.0
2501;0.039;39.0;191.0;0.99513
2502;0.045;11.0;119.0;0.99556
2503;0.045;11.0;119.0;0.99556
2504;0.054000000000000006;54.0;174.0;0.9954299999999999
2505;0.053;37.0;194.0;0.9988600000000001
2506;0.044000000000000004;63.0;212.0;0.99526
2507;0.032;36.0;140.0;0.99166
2508;0.045;45.0;178.0;0.9969100000000001
2509;0.053;18.0;134.0;0.9973200000000001
2510;0.045;46.0;203.0;0.9957299999999999
2511;0.057999999999999996;68.0;215.0;0.99656
2512;0.043;20.0;67.0;0.9911200000000001
2513;0.032;13.0;145.0;0.9921399999999999
2514;0.028999999999999998;34.0;148.0;0.99165
2515;0.018000000000000002;15.0;37.0;0.9900399999999999
2516;0.038;33.0;170.0;0.9946299999999999
2517;0.034;61.0;224.0;0.9968299999999999
2518;0.018000000000000002;15.0;37.0;0.9900399999999999
2519;0.04;67.0;216.0;0.9959600000000001
2520;0.054000000000000006;28.0;174.0;0.99898
2521;0.028999999999999998;35.0;138.0;0.9911399999999999
2522;0.121;32.0;162.0;0.99508
2523;0.053;41.0;174.0;0.99306
2524;0.054000000000000006;28.0;174.0;0.99898
2525;0.121;32.0;162.0;0.99508
2526;0.028999999999999998;35.0;138.0;0.9911399999999999
2527;0.036000000000000004;29.0;108.0;0.9934200000000001
2528;0.037000000000000005;27.0;109.0;0.99345
2529;0.044000000000000004;26.0;158.0;0.99772
2530;0.036000000000000004;57.0;163.0;0.99239
2531;0.049;8.0;178.0;0.9950200000000001
2532;0.049;8.0;178.0;0.9950200000000001
2533;0.046;53.0;149.0;0.99479
2534;0.043;19.0;95.0;0.9920700000000001
2535;0.028999999999999998;21.0;162.0;0.99497
2536;0.046;15.0;110.0;0.99828
2537;0.032;30.0;142.0;0.9954200000000001
2538;0.032;30.0;142.0;0.9954200000000001
2539;0.027999999999999997;20.0;111.0;0.9922799999999999
2540;0.03;34.0;177.0;0.9970600000000001
2541;0.028999999999999998;21.0;162.0;0.99497
2542;0.028999999999999998;19.5;166.0;0.99669
2543;0.046;15.0;110.0;0.99828
2544;0.036000000000000004;28.0;117.0;0.99269
2545;0.040999999999999995;17.0;159.0;0.9919600000000001
2546;0.046;26.0;175.0;0.9966200000000001
2547;0.052000000000000005;27.0;128.0;0.99475
2548;0.045;62.0;209.0;0.99544
2549;0.052000000000000005;51.0;188.0;0.99944
2550;0.052000000000000005;27.0;128.0;0.99475
2551;0.045;62.0;209.0;0.99544
2552;0.046;8.0;110.0;0.9966
2553;0.043;63.0;146.0;0.99066
2554;0.043;67.0;150.0;0.9907
2555;0.043;63.0;146.0;0.99066
2556;0.033;54.0;170.0;0.998
2557;0.043;67.0;150.0;0.9907
2558;0.043;63.0;146.0;0.99066
2559;0.079;17.0;137.0;0.9930700000000001
2560;0.03;11.0;103.0;0.99106
2561;0.052000000000000005;36.0;131.0;0.9969600000000001
2562;0.03;11.0;103.0;0.99106
2563;0.079;17.0;137.0;0.9930700000000001
2564;0.037000000000000005;28.0;160.0;0.99167
2565;0.048;59.0;240.0;0.99902
2566;0.021;17.0;80.0;0.98992
2567;0.027999999999999997;39.0;132.0;0.99182
2568;0.043;60.0;207.0;0.99556
2569;0.034;25.0;135.0;0.99582
2570;0.027999999999999997;39.0;132.0;0.99182
2571;0.032;29.0;80.0;0.98972
2572;0.026000000000000002;10.0;56.0;0.9935200000000001
2573;0.035;31.0;185.0;0.9946
2574;0.043;70.0;154.0;0.9927299999999999
2575;0.038;85.0;182.0;0.9962799999999999
2576;0.039;74.0;227.0;0.99582
2577;0.037000000000000005;63.0;206.0;0.9955299999999999
2578;0.013999999999999999;45.0;104.0;0.9891399999999999
2579;0.156;49.0;106.0;0.99354
2580;0.053;36.0;174.0;0.99976
2581;0.062;19.0;171.0;0.99808
2582;0.062;19.0;171.0;0.99808
2583;0.062;19.0;171.0;0.99808
2584;0.062;19.0;171.0;0.99808
2585;0.062;19.0;171.0;0.99808
2586;0.062;19.0;171.0;0.99808
2587;0.039;15.0;89.0;0.9919
2588;0.062;19.0;171.0;0.99808
2589;0.068;25.0;154.0;0.9949899999999999
2590;0.05;47.0;132.0;0.99655
2591;0.059000000000000004;24.0;152.0;0.99615
2592;0.038;32.0;144.0;0.9929600000000001
2593;0.048;49.0;147.0;0.99482
2594;0.027999999999999997;12.0;107.0;0.99079
2595;0.042;18.0;167.0;0.99366
2596;0.046;28.0;208.0;0.99434
2597;0.023;56.0;115.0;0.9895799999999999
2598;0.046;28.0;208.0;0.99434
2599;0.034;58.0;185.0;0.9993799999999999
2600;0.042;51.0;132.0;0.99059
2601;0.031;64.0;185.0;0.99835
2602;0.023;56.0;115.0;0.9895799999999999
2603;0.025;37.0;107.0;0.99159
2604;0.025;37.0;107.0;0.99159
2605;0.019;4.0;28.0;0.98931
2606;0.027999999999999997;22.0;157.0;0.9938
2607;0.024;47.0;202.0;0.9955799999999999
2608;0.024;53.0;209.0;0.9956299999999999
2609;0.019;4.0;28.0;0.98931
2610;0.053;44.0;177.0;0.9969100000000001
2611;0.038;61.0;219.0;0.9959
2612;0.025;37.0;107.0;0.99159
2613;0.05;29.0;140.0;0.9962799999999999
2614;0.021;20.0;80.0;0.9907600000000001
2615;0.039;47.0;129.0;0.9967799999999999
2616;0.039;47.0;129.0;0.9967799999999999
2617;0.039;47.0;129.0;0.9967799999999999
2618;0.026000000000000002;48.0;126.0;0.9908899999999999
2619;0.063;31.0;150.0;0.9953700000000001
2620;0.040999999999999995;40.0;144.0;1.0002
2621;0.05;29.0;140.0;0.9962799999999999
2622;0.026000000000000002;48.0;126.0;0.9908899999999999
2623;0.039;47.0;129.0;0.9967799999999999
